Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2017-04-30 08:00:00;11051976;464686;5548430;23630;569180;970644;962896;59436000;
2017-04-30 16:00:00;313978;8611;202169;653;14201;31893;294538;66420000;
2017-05-01 00:00:00;10408385;462450;3614246;26876;1196340;973041;177112;52452000;
2017-05-01 08:00:00;23152837;1227027;12422616;63342;1621711;3073807;2660152;49956000;
2017-05-01 16:00:00;172423;7393;187723;457;14153;37581;598956;66636000;
2017-05-02 00:00:00;10443697;463193;3697771;25105;1189826;962601;184226;93240000;
2017-05-02 08:00:00;27122197;1452478;14784103;75285;1886232;3639339;3067801;114468000;
2017-05-02 16:00:00;342974;9013;197251;680;15664;30690;167900;83544000;
2017-05-03 00:00:00;10686217;473305;3741046;27985;1253609;964476;187406;98448000;
2017-05-03 08:00:00;27716251;1464170;14927080;91620;1945161;3644800;3031289;117036000;
2017-05-03 16:00:00;228378;8810;219734;866;18569;42685;621821;84624000;
2017-05-04 00:00:00;10028317;418362;3429552;14799;1185022;853677;216619;100968000;
2017-05-04 08:00:00;27475850;1459771;14741172;87697;1920850;3595683;3108636;114996000;
2017-05-04 16:00:00;184349;8591;207480;801;17112;42455;649447;84456000;
2017-05-05 00:00:00;9280615;419007;3900494;16938;679903;954604;294123;100764000;
2017-05-05 08:00:00;25466650;1377056;13870766;80162;1796934;3384949;3054396;116604000;
2017-05-05 16:00:00;204347;8480;207245;863;18614;41293;585888;87348000;
2017-05-06 00:00:00;9564945;428338;3872462;16037;814505;880363;231063;69696000;
2017-05-06 08:00:00;27331151;1426216;14479212;82483;1861384;3446066;3011730;58776000;
2017-05-06 16:00:00;242358;10324;245765;1040;21998;48609;695066;76320000;
2017-05-07 00:00:00;8572589;352636;3645466;15748;562704;790393;299558;63996000;
2017-05-07 08:00:00;27978037;1435764;14822837;84648;1836583;3464341;3274714;53940000;
2017-05-07 16:00:00;434268;11948;268242;1311;23837;44002;349284;77868000;
2017-05-08 00:00:00;11205299;494237;4233854;18280;1184212;1010490;261306;97200000;
2017-05-08 08:00:00;29002906;1468470;15135399;85488;1909092;3620211;2836211;112560000;
2017-05-08 16:00:00;327007;8555;218414;910;12957;42815;363157;83664000;
2017-05-09 00:00:00;7511257;279333;2702953;10337;959417;522226;285630;101436000;
2017-05-09 08:00:00;23866277;1155597;12386023;69864;1576624;2831277;2784611;118428000;
2017-05-09 16:00:00;425913;11080;259745;1209;23701;35819;242092;84636000;
2017-05-10 00:00:00;6983820;270443;3269697;13407;474764;585431;365023;105084000;
2017-05-10 08:00:00;18209567;793194;9060901;43737;1010116;1869155;1491432;126684000;
2017-05-10 16:00:00;424823;9312;224516;956;17799;27847;83817;84744000;
2017-05-11 00:00:00;8846040;366591;3228805;14162;654986;686901;312116;102588000;
2017-05-11 08:00:00;16660779;755066;8438148;42756;950483;1787185;1675184;123300000;
2017-05-11 16:00:00;496019;13148;269169;900;21654;36302;121607;86448000;
2017-05-12 00:00:00;11889040;523668;4467228;34066;1003243;971525;7672;97692000;
2017-05-12 08:00:00;17759226;839317;9283709;35615;1094924;1918856;9240;118332000;
2017-05-12 16:00:00;467227;12680;276006;755;26932;43386;4901;83388000;
2017-05-13 00:00:00;10304767;457515;4233455;31782;736125;921827;8409;60228000;
2017-05-13 08:00:00;15618065;710432;7957527;31845;953728;1658574;9770;54408000;
2017-05-13 16:00:00;297072;11203;271238;669;29740;44926;5142;67800000;
2017-05-14 00:00:00;11575144;507743;4405471;33516;1006179;909620;8712;53160000;
2017-05-14 08:00:00;22972501;1128623;11879477;46982;1403400;2679906;10352;46680000;
2017-05-14 16:00:00;542492;16179;319502;941;32866;44591;5245;78324000;
2017-05-15 00:00:00;6961651;292343;3248742;18570;421739;674019;8905;102672000;
2017-05-15 08:00:00;28061544;1323368;14126355;65555;1712427;3368562;10331;112680000;
2017-05-15 16:00:00;301098;6622;146891;570;10568;18069;4657;80952000;
2017-05-16 00:00:00;11944662;513992;4367775;34780;1243935;892379;8606;94848000;
2017-05-16 08:00:00;28632001;1448260;14851865;62891;1943655;3344200;10415;108624000;
2017-05-16 16:00:00;325912;12802;311011;786;31090;62683;5721;80760000;
2017-05-17 00:00:00;11420908;487476;4325633;30685;1207104;917495;9109;97188000;
2017-05-17 08:00:00;19863845;887703;9647260;43673;1101563;2237036;10569;126732000;
2017-05-17 16:00:00;299770;5928;146867;550;9789;17105;5186;87900000;
2017-05-18 00:00:00;4594178;171150;2191139;9300;220483;344224;8800;107772000;
2017-05-18 08:00:00;13349562;554032;6476760;30090;697910;1238469;10533;145236000;
2017-05-18 16:00:00;188306;2380;91963;414;4754;12399;5559;96036000;
2017-05-19 00:00:00;9197715;381065;3916429;23809;589813;825127;9078;105240000;
2017-05-19 08:00:00;25100006;1252629;12721790;54796;1617937;2960919;10846;154152000;
2017-05-19 16:00:00;637032;17511;336030;1531;31347;44983;5784;98724000;
2017-05-20 00:00:00;9701095;383939;3397514;22341;1046228;635400;9580;74160000;
2017-05-20 08:00:00;20666577;929849;9975000;47045;1138676;2253780;10521;71484000;
2017-05-20 16:00:00;628325;17614;312843;1503;29199;43336;5833;82860000;
2017-05-21 00:00:00;11640375;502917;4241556;28511;1233970;833185;9676;62496000;
2017-05-21 08:00:00;28694237;1409745;14169642;64491;1746352;3315588;10449;55476000;
2017-05-21 16:00:00;759927;23991;497304;1814;38210;83285;6035;82332000;
2017-05-22 00:00:00;9642048;380626;3867053;22694;951331;767218;9575;103056000;
2017-05-22 08:00:00;26332504;1293576;12884046;59529;1609762;3105866;10665;141768000;
2017-05-22 16:00:00;354701;10365;281491;863;17675;57724;6147;94176000;
2017-05-23 00:00:00;8791075;382428;4010135;22892;525794;744700;9607;105132000;
2017-05-23 08:00:00;24396460;1179293;11953462;56037;1441479;2896087;10434;135792000;
2017-05-23 16:00:00;291258;4979;141844;739;9636;17547;5860;94536000;
2017-05-24 00:00:00;9096664;369077;3335515;20574;911923;626601;9639;99168000;
2017-05-24 08:00:00;24377721;1245831;12357762;55444;1593657;2768888;10578;118620000;
2017-05-24 16:00:00;449721;17115;386020;1004;20818;84961;6066;89124000;
2017-05-25 00:00:00;10950420;489326;4202621;29187;860605;866557;9520;82188000;
2017-05-25 08:00:00;17462585;778330;8403428;40710;923429;1814262;10419;100488000;
2017-05-25 16:00:00;629786;17566;329971;1363;26554;59178;6164;85236000;
2017-05-26 00:00:00;9871594;434437;3930782;27974;698142;765560;9471;93324000;
2017-05-26 08:00:00;19626596;978116;10171027;44066;1240555;1977488;10573;109764000;
2017-05-26 16:00:00;419876;16341;377198;931;17068;77420;6328;81492000;
2017-05-27 00:00:00;11641994;491328;4328524;29455;1207715;832994;9807;59772000;
2017-05-27 08:00:00;16726146;723016;7920540;40361;877408;1660170;10194;65916000;
2017-05-27 16:00:00;443049;10301;218879;980;16665;25682;5482;71448000;
2017-05-28 00:00:00;6109414;232948;2835175;14086;307866;454561;9320;62160000;
2017-05-28 08:00:00;18313627;855149;9129044;40510;1054333;1931746;10705;64188000;
2017-05-28 16:00:00;654386;18804;322895;1421;26558;46489;5888;82776000;
2017-05-29 00:00:00;8051443;311750;3091236;15940;822206;490835;9600;103128000;
2017-05-29 08:00:00;12388625;516997;5973147;28955;642535;1093932;10491;122808000;
2017-05-29 16:00:00;746111;21766;362993;1606;31200;50499;6047;77268000;
2017-05-30 00:00:00;12424428;539048;4537642;30280;1312856;809171;9607;93048000;
2017-05-30 08:00:00;23424602;1084704;11197895;57819;1296661;2636307;10217;114492000;
2017-05-30 16:00:00;807224;24145;390774;1811;32881;52498;5583;83388000;
2017-05-31 00:00:00;1424828;42721;702988;3233;56585;74334;8813;104856000;
2017-05-31 08:00:00;7110324;306609;3744145;16605;405064;447022;10404;133572000;
2017-05-31 16:00:00;771322;23358;426185;1733;33643;50247;6306;77124000;
2017-06-01 00:00:00;10207495;421901;3805321;19858;1121440;618963;10077;93456000;
2017-06-01 08:00:00;20393357;1014745;10833945;51815;1246050;2122257;10515;112596000;
2017-06-01 16:00:00;709514;21038;485365;1695;29647;87404;6156;79656000;
2017-06-02 00:00:00;3114665;103482;1536573;6914;159751;194297;9492;101904000;
2017-06-02 08:00:00;12697540;566681;6585521;29885;670245;1005208;10216;117324000;
2017-06-02 16:00:00;763929;23732;434442;1741;35222;72380;5925;75324000;
2017-06-03 00:00:00;6232776;237239;3029748;14021;352060;457144;9465;64680000;
2017-06-03 08:00:00;13724696;582773;6919312;32087;698607;1181182;10094;65208000;
2017-06-03 16:00:00;539252;15854;431640;1314;21566;83614;6222;71376000;
2017-06-04 00:00:00;12757371;562363;5032464;27944;1337895;810545;9802;55956000;
2017-06-04 08:00:00;28077980;1412346;14603472;73751;1679724;3063503;10253;51024000;
2017-06-04 16:00:00;732574;21843;478593;1707;31048;91307;6319;73476000;
2017-06-05 00:00:00;6262839;237755;3011984;14002;416665;446250;10071;97908000;
2017-06-05 08:00:00;18784292;857318;9493436;44300;1007944;1804830;10584;125352000;
2017-06-05 16:00:00;916387;27213;473226;2015;42370;58210;6177;85752000;
2017-06-06 00:00:00;4919412;195661;2305463;11848;262797;387383;9284;107160000;
2017-06-06 08:00:00;23929709;1181671;12331881;59907;1377362;2545972;10713;134472000;
2017-06-06 16:00:00;667318;22521;491791;1591;24728;82684;7028;91704000;
2017-06-07 00:00:00;11887325;524066;4665278;25684;1226605;755754;10623;105288000;
2017-06-07 08:00:00;27188572;1420312;14328683;71103;1739636;2962585;2844657;137964000;
2017-06-07 16:00:00;569888;21012;491968;1403;29578;89900;1013834;92016000;
2017-06-08 00:00:00;9921535;404100;4033438;20185;986837;683944;423027;104532000;
2017-06-08 08:00:00;21689866;1020536;10814919;45696;1227975;2259063;1673179;127416000;
2017-06-08 16:00:00;773113;22171;383409;1913;33077;46985;58043;88260000;
2017-06-09 00:00:00;4821918;177914;2379398;11809;233300;310439;314717;100500000;
2017-06-09 08:00:00;4389584;158854;2163669;10639;208320;274758;288601;127440000;
2017-06-09 16:00:00;69121;-989;37043;220;213;6036;5820;83832000;
2017-06-10 00:00:00;4396449;166092;2221665;10764;219796;290936;311434;73776000;
2017-06-10 08:00:00;24370660;1231674;12852897;48569;1522591;2417204;3107222;63456000;
2017-06-10 16:00:00;530079;19578;480911;1184;24954;76588;983388;81516000;
2017-06-11 00:00:00;5289123;197054;2635008;13033;269017;370847;339727;71064000;
2017-06-11 08:00:00;10352619;419081;5284351;23956;531692;760863;970638;75036000;
2017-06-11 16:00:00;608525;16282;311340;1529;25121;33517;53572;83208000;
2017-06-12 00:00:00;8145334;305841;3848534;18868;591614;634376;445306;106608000;
2017-06-12 08:00:00;5865032;219496;2963843;14227;285479;373483;415716;136920000;
2017-06-12 16:00:00;183931;2657;94450;479;5154;9132;11220;86988000;
2017-06-13 00:00:00;3864849;141777;1923228;9464;180028;241437;236384;110100000;
2017-06-13 08:00:00;6039140;229060;3036008;14631;290450;395804;405488;132204000;
2017-06-13 16:00:00;161038;1841;83755;425;3951;8265;11566;77616000;
2017-06-14 00:00:00;12883848;574607;5187625;29588;1392800;762633;278571;90252000;
2017-06-14 08:00:00;30230033;1568089;15977143;60113;1951417;3059358;3134141;105504000;
2017-06-14 16:00:00;985541;33108;720808;2365;51598;117619;1101111;86640000;
2017-06-15 00:00:00;12625309;556977;4997990;28649;1341949;740770;288321;93636000;
2017-06-15 08:00:00;29528979;1534627;15607840;58400;1894774;3005806;3107736;109680000;
2017-06-15 16:00:00;535302;21234;513845;1204;33111;89491;1132537;87024000;
2017-06-16 00:00:00;11803273;525256;4687687;26131;1240446;725814;284370;102156000;
2017-06-16 08:00:00;22418072;1102107;11385003;46139;1305041;2348954;1902023;132948000;
2017-06-16 16:00:00;553846;19043;452004;1232;30104;73155;782896;88188000;
2017-06-17 00:00:00;11394483;497811;4612460;26074;1158692;712784;307382;69696000;
2017-06-17 08:00:00;24666363;1228342;12828216;50463;1484928;2789952;2057092;75252000;
2017-06-17 16:00:00;837927;25037;495549;1973;35289;71240;392850;81660000;
2017-06-18 00:00:00;4942785;178747;2361717;11885;434695;340780;336260;72888000;
2017-06-18 08:00:00;6236521;235805;3124297;14924;304757;411336;445296;75984000;
2017-06-18 16:00:00;1094940;38061;619018;2579;53645;99995;469892;80496000;
2017-06-19 00:00:00;11181927;490632;4444918;23831;1233207;646852;280252;105624000;
2017-06-19 08:00:00;24857250;1265831;13076990;50526;1503121;2553044;2419708;130944000;
2017-06-19 16:00:00;624920;23795;537262;1413;31427;95281;1074720;87996000;
2017-06-20 00:00:00;4327917;154277;2133070;10414;345345;317084;315521;111192000;
2017-06-20 08:00:00;3857736;137546;1954630;9422;186328;236661;262905;133392000;
2017-06-20 16:00:00;293948;6703;150187;757;11167;18048;18758;81036000;
2017-06-21 00:00:00;5877219;255664;2906432;14592;329786;492035;282868;100896000;
2017-06-21 08:00:00;18836927;866275;9544062;39909;980438;1815489;1387752;117960000;
2017-06-21 16:00:00;963368;31741;693289;2155;40812;120699;1091107;81756000;
2017-06-22 00:00:00;8444589;339481;3482472;18528;830328;524335;363003;95592000;
2017-06-22 08:00:00;20825038;998515;10696078;44114;1165533;2111142;1722471;113088000;
2017-06-22 16:00:00;862968;26465;582882;1869;33692;71844;537725;81840000;
2017-06-23 00:00:00;10032824;406934;4205871;24032;828917;660624;426237;74184000;
2017-06-23 08:00:00;17582507;776017;8958616;39734;936016;1572537;1386945;81180000;
2017-06-23 16:00:00;806941;23490;415225;1999;33836;48613;96137;80220000;
2017-06-24 00:00:00;6359750;241162;3132931;15558;327677;468344;402543;67260000;
2017-06-24 08:00:00;12878211;590642;6866805;27702;773129;1012635;1972355;74280000;
2017-06-24 16:00:00;942532;28070;592062;2113;49026;74997;472050;79044000;
2017-06-25 00:00:00;3843613;150225;1916614;9405;181208;270339;217878;66912000;
2017-06-25 08:00:00;15126359;754679;8250011;31105;886425;1352827;2242242;65700000;
2017-06-25 16:00:00;580800;23425;548361;1261;25931;89191;1169573;78552000;
2017-06-26 00:00:00;6081785;251274;2700331;14345;394718;439560;302846;101520000;
2017-06-26 08:00:00;21606784;1065020;11392018;44678;1227456;2310842;1805125;113436000;
2017-06-26 16:00:00;1044377;33260;566078;2515;48426;71263;240205;81924000;
2017-06-27 00:00:00;6429708;265084;3184778;15957;391269;514593;311387;95796000;
2017-06-27 08:00:00;16481399;746998;8215894;35449;845346;1565667;1194258;119172000;
2017-06-27 16:00:00;920734;28032;542303;2047;39678;70410;350517;82092000;
2017-06-28 00:00:00;6342167;245411;3058030;15732;331627;460977;372256;99144000;
2017-06-28 08:00:00;17671350;878169;9376523;35167;1058139;1576058;2344767;117828000;
2017-06-28 16:00:00;864415;27598;553165;2027;35001;83860;575752;83472000;
2017-06-29 00:00:00;11702026;514765;4657578;26138;1232702;697884;266319;96276000;
2017-06-29 08:00:00;29202635;1502385;15281430;58143;1850952;3060848;2969640;115800000;
2017-06-29 16:00:00;807831;27827;613639;1756;40736;84215;858537;85008000;
2017-06-30 00:00:00;10884451;453736;4196770;23172;1129487;756425;360907;97188000;
2017-06-30 08:00:00;29583457;1508251;15319759;56973;1928057;3069638;2950197;104820000;
2017-06-30 16:00:00;898946;32560;687196;1942;60697;130198;1143882;81948000;
2017-07-01 00:00:00;5874064;222551;2874903;14488;312541;427967;388030;70896000;
2017-07-01 08:00:00;19475997;962732;10201097;38656;1236807;1796861;2598235;67908000;
2017-07-01 16:00:00;874281;29258;547728;2077;42182;101361;731090;77844000;
2017-07-02 00:00:00;11344462;479006;4301652;24530;1192391;710956;311154;63792000;
2017-07-02 08:00:00;26198964;1316860;13507413;52582;1601465;2829459;2120153;58704000;
2017-07-02 16:00:00;630326;24575;541516;1411;27644;88855;1037118;79716000;
2017-07-03 00:00:00;11277319;498988;4404055;24947;1171808;689924;279889;101652000;
2017-07-03 08:00:00;27348379;1438757;14485549;53342;1741152;2883030;3006808;131196000;
2017-07-03 16:00:00;884733;30216;661319;1979;35329;84464;883059;83256000;
2017-07-04 00:00:00;10952349;476439;4200558;24905;960287;672437;339612;91956000;
2017-07-04 08:00:00;19939830;1013604;10607775;39985;1244804;2001095;2475747;110220000;
2017-07-04 16:00:00;528821;23045;508688;1155;20569;86398;1129250;72180000;
2017-07-05 00:00:00;6464104;264490;3170426;15898;367980;515315;331600;88320000;
2017-07-05 08:00:00;10752780;461333;5515325;24399;568025;844266;1184307;105108000;
2017-07-05 16:00:00;855327;28209;510140;1974;39407;77522;454286;67944000;
2017-07-06 00:00:00;4229785;151725;2076001;10470;208187;274588;264386;80604000;
2017-07-06 08:00:00;10234837;416224;5151112;23406;509348;794315;934967;91920000;
2017-07-06 16:00:00;618721;17275;317948;1497;26594;40059;65996;59124000;
2017-07-07 00:00:00;4358511;171318;2174452;10777;212728;332073;244282;72060000;
2017-07-07 08:00:00;29233100;1491895;15258174;59475;1771186;3080555;2646499;75456000;
2017-07-07 16:00:00;516167;12960;484948;1138;15010;87377;1043127;64080000;
2017-07-08 00:00:00;11721259;515525;4434694;27138;1231709;700043;268038;46992000;
2017-07-08 08:00:00;27821561;1442104;14596191;55268;1760148;2864179;2960847;41340000;
2017-07-08 16:00:00;766288;30504;636328;1745;33538;105362;1135086;61872000;
2017-07-09 00:00:00;11623250;518206;4895361;30016;920803;830747;9752;47928000;
2017-07-09 08:00:00;27791140;1423431;14454096;54802;1728137;2995151;10460;39564000;
2017-07-09 16:00:00;533723;21881;485424;1132;20536;82855;6147;62100000;
2017-07-10 00:00:00;11190560;494126;4266087;28557;1127936;693160;9762;81708000;
2017-07-10 08:00:00;23967662;1239787;12617967;36148;1456051;2583675;10522;115308000;
2017-07-10 16:00:00;495360;21422;469155;1039;16087;77697;6073;70452000;
2017-07-11 00:00:00;8402034;354362;3803241;20657;628077;691033;9693;82608000;
2017-07-11 08:00:00;16110950;729106;8023783;32657;870708;1605704;10261;115920000;
2017-07-11 16:00:00;371231;8906;185645;818;13616;20441;4683;69132000;
2017-07-12 00:00:00;2154951;73536;1076549;4703;96731;128129;8750;85056000;
2017-07-12 08:00:00;2809885;96368;1416042;6105;128399;163678;10209;112020000;
2017-07-12 16:00:00;304944;6388;158496;671;10213;9033;5727;66324000;
2017-07-13 00:00:00;10256478;443699;3936961;25556;1090719;641988;9734;78684000;
2017-07-13 08:00:00;21796486;1118793;11597839;33151;1331926;2272555;10667;105036000;
2017-07-13 16:00:00;782509;29159;523147;1466;35733;70932;5032;72084000;
2017-07-14 00:00:00;4615477;184363;2297303;10472;229938;355014;8874;84528000;
2017-07-14 08:00:00;16070953;725443;8250924;31469;834047;1498862;10460;94512000;
2017-07-14 16:00:00;1192189;40917;684220;2388;50687;103316;6303;71256000;
2017-07-15 00:00:00;8458248;344009;3682804;20329;648269;634659;9099;57648000;
2017-07-15 08:00:00;23155327;1182084;12291395;36565;1439534;2600179;10345;52260000;
2017-07-15 16:00:00;879713;31499;626167;1702;33068;93901;6019;66228000;
2017-07-16 00:00:00;11192564;500603;4202386;29617;1166627;719357;9792;52368000;
2017-07-16 08:00:00;28003154;1457295;14603232;42508;1763609;3082558;10396;43680000;
2017-07-16 16:00:00;613291;26535;540281;1284;21544;87347;5651;67764000;
2017-07-17 00:00:00;3288118;118135;1638437;6813;149872;213612;9172;94476000;
2017-07-17 08:00:00;12475047;543431;6241948;24096;637341;1201692;10812;118980000;
2017-07-17 16:00:00;269466;5786;137983;605;9073;14705;5381;81348000;
2017-07-18 00:00:00;10704404;476383;3958003;28651;974241;702029;9412;91620000;
2017-07-18 08:00:00;23498841;1162003;12140419;40109;1368512;2673927;10571;110328000;
2017-07-18 16:00:00;640692;20406;401530;1197;24524;50554;5103;79632000;
2017-07-19 00:00:00;5927535;208252;2301904;12492;734453;307026;9503;94500000;
2017-07-19 08:00:00;11736433;517004;5920611;21035;604238;991004;10540;110940000;
2017-07-19 16:00:00;686274;20225;361402;1395;31206;36030;4957;82836000;
2017-07-20 00:00:00;3970470;148517;1959944;8787;191369;275044;9186;94476000;
2017-07-20 08:00:00;22569246;1147499;12074743;32140;1411696;2424718;10452;101952000;
2017-07-20 16:00:00;532855;13125;284335;1161;23400;40384;5668;82572000;
2017-07-21 00:00:00;10390706;420187;4179129;26474;955166;746971;9327;91608000;
2017-07-21 08:00:00;16230552;788058;8542647;27136;904046;1582859;10528;108324000;
2017-07-21 16:00:00;1217499;42971;651330;2559;54668;88066;5464;79680000;
2017-07-22 00:00:00;8879361;371424;3686151;21192;763779;661054;9072;67104000;
2017-07-22 08:00:00;11713567;574154;6144617;22221;672189;1235589;10667;72612000;
2017-07-22 16:00:00;387806;17851;377363;842;10922;51957;5814;76896000;
2017-07-23 00:00:00;10647523;476725;4086461;29857;1104408;743719;9030;63192000;
2017-07-23 08:00:00;21142897;1075885;11324110;35898;1283872;2401836;10594;59796000;
2017-07-23 16:00:00;385395;7985;206076;890;14226;26063;5408;76440000;
2017-07-24 00:00:00;1147835;35117;591200;2547;51983;62420;7370;102612000;
2017-07-24 08:00:00;8922936;367004;4536018;17625;444730;661129;10345;115560000;
2017-07-24 16:00:00;553916;14567;285646;1191;22424;31483;4864;82224000;
2017-07-25 00:00:00;1802547;58875;910788;3990;82187;107377;8510;100320000;
2017-07-25 08:00:00;18237892;856587;9164998;29278;1005579;2077418;10642;111432000;
2017-07-25 16:00:00;448412;11577;237347;874;19432;39057;5366;83364000;
2017-07-26 00:00:00;10267901;444210;3730473;28067;948346;714100;8831;95316000;
2017-07-26 08:00:00;20989087;1095097;11161511;29349;1350088;2349736;10410;116568000;
2017-07-26 16:00:00;295202;11715;293763;758;9967;58537;5366;82512000;
2017-07-27 00:00:00;4961328;192385;2399380;11278;242669;371425;9088;97680000;
2017-07-27 08:00:00;22195945;1113511;11527208;36961;1323269;2633420;10381;113868000;
2017-07-27 16:00:00;445389;18120;380362;969;17697;66512;5431;83208000;
2017-07-28 00:00:00;3107789;108465;1519841;6984;209973;215153;9010;99468000;
2017-07-28 08:00:00;18414404;944409;9907195;26770;1121336;2037711;10738;128964000;
2017-07-28 16:00:00;516107;19464;377496;1059;20171;51310;5118;86136000;
2017-07-29 00:00:00;7380192;303286;2979395;18944;650649;592341;8985;71520000;
2017-07-29 08:00:00;12479398;526799;6236808;25694;632643;1105478;10367;79788000;
2017-07-29 16:00:00;794998;24680;417337;1597;35109;57420;5435;79068000;
2017-07-30 00:00:00;8792213;388777;3077216;26395;735429;615913;8622;66432000;
2017-07-30 08:00:00;25391762;1346132;13578266;39293;1610138;3167307;10635;53364000;
2017-07-30 16:00:00;298527;15071;319829;794;9356;52418;5542;79512000;
2017-07-31 00:00:00;3341281;119634;1618473;7648;186177;211513;9039;103152000;
2017-07-31 08:00:00;8683057;354081;4402940;17775;426235;657433;10779;132636000;
2017-07-31 16:00:00;582878;18495;307189;1221;25780;43136;4801;80664000;
2017-08-01 00:00:00;9718258;440775;3530724;28217;1070182;754308;8782;101448000;
2017-08-01 08:00:00;20063637;1009111;10434783;35539;1161125;2472297;10210;134952000;
2017-08-01 16:00:00;302018;13880;296084;782;11608;51274;5328;88920000;
2017-08-02 00:00:00;1576307;50597;789846;3427;67087;88803;8252;111192000;
2017-08-02 08:00:00;3181050;110030;1590052;6697;142689;184163;10238;133224000;
2017-08-02 16:00:00;436832;11784;234877;885;18747;27209;4880;84852000;
2017-08-03 00:00:00;9433756;431762;3436663;27649;928963;769289;8508;101172000;
2017-08-03 08:00:00;18825266;974380;10051382;31747;1132741;2203320;10290;124632000;
2017-08-03 16:00:00;300874;14085;289201;809;10449;48232;5165;87336000;
2017-08-04 00:00:00;2075520;70564;1035059;4681;104810;128212;8770;106716000;
2017-08-04 08:00:00;3183703;112114;1597264;6992;150783;187310;10336;124404000;
2017-08-04 16:00:00;216152;4052;119379;418;7938;21068;4773;83964000;
2017-08-05 00:00:00;803314;232394;2629891;1971;330010;487156;8305;102576000;
2017-08-05 08:00:00;4694605;393720;3869166;5491;445245;722510;6194;92808000;
2017-08-05 16:00:00;648347;23787;399606;1517;24444;58380;5097;103212000;
2017-08-06 00:00:00;4172302;162165;1989710;9831;229834;314440;8466;133200000;
2017-08-06 08:00:00;8665938;362709;4329049;17608;444585;789576;10428;85788000;
2017-08-06 16:00:00;54582;-946;28004;126;-396;4726;4159;90756000;
2017-08-07 00:00:00;3731915;145851;1793744;8874;195026;269500;8136;125580000;
2017-08-07 08:00:00;10590253;437513;5343623;21514;525992;894689;10484;91776000;
2017-08-07 16:00:00;411661;11462;210143;803;15675;29886;4618;105924000;
2017-08-08 00:00:00;7955013;320715;2545401;23469;878851;580119;8399;138972000;
2017-08-08 08:00:00;22119426;1118765;11544436;34572;1343319;2837923;10722;90600000;
2017-08-08 16:00:00;295945;11529;240214;791;12745;36822;4960;103032000;
2017-08-09 00:00:00;8845765;390909;3142760;26624;856067;822290;8430;132276000;
2017-08-09 08:00:00;20864319;1077381;11074263;51435;1311734;2702237;10623;86544000;
2017-08-09 16:00:00;223203;8860;198984;706;7486;38147;4642;78756000;
2017-08-10 00:00:00;7078935;318379;2619326;17577;581827;665133;8155;86136000;
2017-08-10 08:00:00;20520352;1047045;10844071;54713;1293875;2683312;10649;83712000;
2017-08-10 16:00:00;247177;8847;190807;748;9839;28611;4455;81276000;
2017-08-11 00:00:00;8700281;383919;3089474;21359;923495;813815;8334;86208000;
2017-08-11 08:00:00;21123279;1120077;11426721;58546;1347997;2832528;10644;86976000;
2017-08-11 16:00:00;198225;9718;209511;692;6262;38228;4575;110868000;
2017-08-12 00:00:00;7393011;328664;3020363;18525;668000;742368;8311;141852000;
2017-08-12 08:00:00;20860341;1055129;10900113;55139;1284293;2791734;10571;94668000;
2017-08-12 16:00:00;243004;7753;169071;680;10885;28214;3875;82248000;
2017-08-13 00:00:00;3887947;157954;1843894;8925;206908;330128;7512;0;
2017-08-13 08:00:00;12222772;607511;6628226;32075;739321;1376831;10624;0;
2017-08-13 16:00:00;197034;6399;162055;544;7276;25640;3941;0;
2017-08-14 00:00:00;8872306;387584;2946175;22840;906540;845857;7992;0;
2017-08-14 08:00:00;24469018;1306305;13172208;69704;1592320;3502378;10750;0;
2017-08-14 16:00:00;228636;9430;201187;715;8518;37714;4349;0;
2017-08-15 00:00:00;6649205;258091;2320179;15757;735144;566340;8080;0;
2017-08-15 08:00:00;23536933;1274315;12854603;66598;1547364;3417769;10619;0;
2017-08-15 16:00:00;161800;8270;168864;515;7058;26481;4382;0;
2017-08-16 00:00:00;5653909;205259;1925502;13189;568776;427367;7889;0;
2017-08-16 08:00:00;11555432;496393;5792492;26937;592906;1094259;10664;0;
2017-08-16 16:00:00;149172;2398;74940;354;4048;13191;4058;0;
2017-08-17 00:00:00;3157843;120484;1552859;7105;152550;236194;7733;0;
2017-08-17 08:00:00;13692437;648975;7220823;34344;790534;1541097;10614;0;
2017-08-17 16:00:00;122393;1490;60741;289;2873;9670;3808;0;
2017-08-18 00:00:00;4135816;161013;1785273;9777;280204;385363;7876;0;
2017-08-18 08:00:00;12076875;571186;6344064;30279;686578;1399247;10704;0;
2017-08-18 16:00:00;243361;5206;128750;553;8985;14852;3756;0;
2017-08-19 00:00:00;4342514;182275;2055538;10247;256638;421019;7868;0;
2017-08-19 08:00:00;12192117;559877;6247207;29955;673311;1380227;10473;0;
2017-08-19 16:00:00;257112;5314;141161;606;9095;18925;4101;0;
2017-08-20 00:00:00;6032326;253090;2600637;14757;419060;616464;7800;0;
2017-08-20 08:00:00;15439573;760417;8143501;40885;946664;1998177;10732;0;
2017-08-20 16:00:00;228935;5771;121363;537;8553;17389;4080;0;
2017-08-21 00:00:00;2744801;98626;1363115;6102;131477;182000;7660;0;
