Time UTC+0;Solar Carport [W];Solar Fixed installation [W]; SolarFlatroof [W];Solar Single panel [W];Solar Tracker [W];Solar Wall (south) [W];Solar Wall (west) [W];LUT Electricity Consumption [W];
2016-08-29 08:00:00;4268000;154571;2127150;8315;200731;290109;280048;0;
2016-08-29 16:00:00;969;-1771;253;2;-883;4078;4250;0;
2016-08-30 00:00:00;902102;24678;457119;1777;36377;48912;53634;0;
2016-08-30 08:00:00;5099393;219971;2743775;14538;264962;437174;845315;0;
2016-08-30 16:00:00;54933;1212;54285;176;294;13538;231177;0;
2016-08-31 00:00:00;6851436;319568;2168635;3964;660967;986404;134230;0;
2016-08-31 08:00:00;20335049;1115139;11339992;54860;1525639;3707706;2284214;0;
2016-08-31 16:00:00;66177;536;47536;127;1944;12671;105207;0;
2016-09-01 00:00:00;1348611;43045;680872;2075;59080;77912;81312;0;
2016-09-01 08:00:00;4660951;202585;2510461;11499;264723;422242;742910;0;
2016-09-01 16:00:00;83193;908;50184;306;3090;11517;41320;0;
2016-09-02 00:00:00;4874471;224435;2030800;3539;366475;653479;169281;0;
2016-09-02 08:00:00;15412306;759120;7958995;34174;971893;2408543;1380721;0;
2016-09-02 16:00:00;51686;551;41487;201;649;12090;146574;0;
2016-09-03 00:00:00;6460761;296072;2069132;1923;637416;1000494;128868;0;
2016-09-03 08:00:00;20060742;1072672;10972095;55177;1498577;3779646;2083492;0;
2016-09-03 16:00:00;44201;254;33715;165;704;11281;103779;0;
2016-09-04 00:00:00;855001;23810;414308;1338;31273;45367;48146;0;
2016-09-04 08:00:00;4948946;187713;2486404;8365;240662;318065;354812;0;
2016-09-04 16:00:00;60946;266;34931;195;928;9168;18869;0;
2016-09-05 00:00:00;2998021;124575;1398656;3344;184643;329763;147759;0;
2016-09-05 08:00:00;15213911;806471;8360734;46825;1120043;2732509;1778120;0;
2016-09-05 16:00:00;46976;-362;30518;189;623;9748;61516;0;
2016-09-06 00:00:00;6296615;285258;2045684;2009;636641;976130;127593;0;
2016-09-06 08:00:00;18608777;916019;9636376;39523;1231572;3138843;1277460;0;
2016-09-06 16:00:00;50362;-1066;26503;97;49;4052;6648;0;
2016-09-07 00:00:00;1752932;65554;864462;2491;82727;135373;98489;0;
2016-09-07 08:00:00;9686100;460716;5200414;29533;599379;1347898;1454171;0;
2016-09-07 16:00:00;31119;-959;18453;89;-584;7679;33535;0;
2016-09-08 00:00:00;5127383;222060;1565122;2006;555157;908896;128216;0;
2016-09-08 08:00:00;11446966;599156;6618661;40910;833774;1868011;1978230;0;
2016-09-08 16:00:00;17915;-1550;11906;63;-872;6077;31621;0;
2016-09-09 00:00:00;5212467;212994;1710083;2429;474928;844229;138239;0;
2016-09-09 08:00:00;15265733;799966;8385715;44437;1144884;2801623;2010013;0;
2016-09-09 16:00:00;17779;-1554;12426;77;-677;6599;30537;0;
2016-09-10 00:00:00;2183322;77190;1019034;2903;115179;176468;117338;0;
2016-09-10 08:00:00;2899482;98462;1446374;4714;130884;182703;186206;0;
2016-09-10 16:00:00;129;-1764;43;-1;-1405;4596;3401;0;
2016-09-11 00:00:00;1621699;58002;797739;2372;74711;119887;89507;0;
2016-09-11 08:00:00;11490625;528901;5766824;22466;729760;1746883;732401;0;
2016-09-11 16:00:00;27002;-917;16304;97;-69;4895;18901;0;
2016-09-12 00:00:00;4378000;195437;1706974;3213;357124;712153;162938;0;
2016-09-12 08:00:00;15803057;824114;8936963;47906;1255259;3215347;2105176;0;
2016-09-12 16:00:00;11086;-1256;7113;60;-961;5508;8864;0;
2016-09-13 00:00:00;4994733;222122;1576409;1760;545302;1041771;113828;0;
2016-09-13 08:00:00;18717435;996712;10593347;58473;1533137;4079164;2298020;0;
2016-09-13 16:00:00;11442;-1517;7141;35;-985;5141;14582;0;
2016-09-14 00:00:00;4879438;216270;1553618;1620;538024;1030814;105929;0;
2016-09-14 08:00:00;18104861;959125;10333921;56290;1499255;4031848;2275302;0;
2016-09-14 16:00:00;8001;-1534;5142;32;-1166;5105;12221;0;
2016-09-15 00:00:00;3426709;139577;1416857;3261;269694;494370;153599;0;
2016-09-15 08:00:00;5577144;219311;2827090;10888;275704;535047;496906;0;
2016-09-15 16:00:00;5378;-1635;3357;21;-917;4415;8392;0;
2016-09-16 00:00:00;1683100;56814;829061;2523;75510;119895;108579;0;
2016-09-16 08:00:00;4461754;169771;2220755;7281;225533;393235;287108;0;
2016-09-16 16:00:00;294;-1421;133;0;-943;4183;3279;0;
2016-09-17 00:00:00;2216961;85540;1072302;2873;113557;183196;105370;0;
2016-09-17 08:00:00;9200961;415387;4710330;17251;527520;1310641;583560;0;
2016-09-17 16:00:00;255;-1411;72;0;-1431;3360;3059;0;
2016-09-18 00:00:00;1538014;51864;771483;2461;66948;99586;98657;0;
2016-09-18 08:00:00;6008274;246266;3192338;14755;303110;605462;781313;0;
2016-09-18 16:00:00;3094;-1622;1667;8;-1419;4003;3716;0;
2016-09-19 00:00:00;4080304;204301;1387763;1783;416088;901507;91330;0;
2016-09-19 08:00:00;16528470;913342;9863451;55962;1483593;4135122;2129254;0;
2016-09-19 16:00:00;306;-1933;204;1;-1291;2863;3408;0;
2016-09-20 00:00:00;3948272;184661;1261071;1941;458631;870965;103102;0;
2016-09-20 08:00:00;15620375;866818;9384718;53486;1434551;4007434;2024097;0;
2016-09-20 16:00:00;490;-1786;234;3;-1128;5163;3206;0;
2016-09-21 00:00:00;730734;19240;364967;1167;27821;37634;39229;0;
2016-09-21 08:00:00;3831825;137307;1919653;6299;174510;234846;251396;0;
2016-09-21 16:00:00;0;-1995;0;0;-1499;4600;2664;0;
2016-09-22 00:00:00;1009754;32084;507262;1566;44927;61014;61487;0;
2016-09-22 08:00:00;2969339;100363;1484284;4821;133587;178896;180703;0;
2016-09-22 16:00:00;30;-1790;24;0;-1104;4585;2551;0;
2016-09-23 00:00:00;720480;21667;365776;1175;29467;43829;45262;0;
2016-09-23 08:00:00;2325097;80470;1194388;3824;108984;135528;150634;0;
2016-09-23 16:00:00;0;-2019;0;0;-1160;4553;2986;0;
2016-09-24 00:00:00;1308040;46211;667114;2002;58289;103640;80139;0;
2016-09-24 08:00:00;7398816;335351;4010646;16447;447282;1048258;662099;0;
2016-09-24 16:00:00;0;-2011;0;0;-1511;3757;2901;0;
2016-09-25 00:00:00;1333666;44652;671672;2083;59240;90065;82075;0;
2016-09-25 08:00:00;4132203;155906;2096806;7361;197866;314450;299791;0;
2016-09-25 16:00:00;0;-1896;0;0;-1528;3386;3047;0;
2016-09-26 00:00:00;1860376;81460;886793;2191;122409;258165;85290;0;
2016-09-26 08:00:00;12382002;649053;8091617;47554;1272733;3738102;1542702;0;
2016-09-26 16:00:00;0;-1680;0;0;-1334;4865;2989;0;
2016-09-27 00:00:00;662533;18253;336938;1064;25680;37278;15807;0;
2016-09-27 08:00:00;7184580;282635;4209544;27150;496313;1416537;9222;0;
2016-09-27 16:00:00;0;-1990;0;0;-1500;2810;1655;0;
2016-09-28 00:00:00;404288;9193;207098;652;13024;19007;5489;0;
2016-09-28 08:00:00;4331279;168575;2224322;8249;216482;401006;9722;0;
2016-09-28 16:00:00;0;-1570;0;0;-1172;2944;1932;0;
2016-09-29 00:00:00;1190539;40540;601035;1810;53774;76307;5164;0;
2016-09-29 08:00:00;4214715;160507;2183343;8615;216501;427142;9049;0;
2016-09-29 16:00:00;0;-1995;0;0;-1520;2560;1876;0;
2016-09-30 00:00:00;2409007;89091;1005991;4199;236732;468050;5486;0;
2016-09-30 08:00:00;6030226;268111;3561902;18914;438231;1218227;9710;0;
2016-09-30 16:00:00;0;-1533;0;0;-1519;3669;2023;0;
2016-10-01 00:00:00;2152051;66708;854021;3366;232597;401375;5651;0;
2016-10-01 08:00:00;7932612;363363;5227601;33586;783065;2145741;9674;0;
2016-10-01 16:00:00;0;-1748;0;0;-1353;4116;1896;0;
2016-10-02 00:00:00;2682208;128684;824193;2603;424185;881621;5647;0;
2016-10-02 08:00:00;10204253;566934;7229058;49024;1209889;3651216;9960;0;
2016-10-02 16:00:00;0;-1707;0;0;-1535;4765;1788;0;
2016-10-03 00:00:00;2643981;129675;800140;2341;392016;860506;5620;1608000;
2016-10-03 08:00:00;10307400;618644;7083420;46063;1156098;3371167;9782;78660000;
2016-10-03 16:00:00;0;-1735;0;0;-1161;4357;1968;216780000;
2016-10-04 00:00:00;907770;26523;436280;1504;40843;72303;5690;295812000;
2016-10-04 08:00:00;3113113;109033;1689136;7421;170581;377237;9681;395604000;
2016-10-04 16:00:00;0;-2042;0;0;-1524;4746;1958;223320000;
2016-10-05 00:00:00;2130098;92341;677555;2083;261625;686013;5501;309072000;
2016-10-05 08:00:00;9890550;559778;7288188;53237;1348719;3876606;9816;389304000;
2016-10-05 16:00:00;0;-1906;0;0;-1159;3794;1865;217608000;
2016-10-06 00:00:00;1190715;42712;588770;2191;61790;121721;5577;310056000;
2016-10-06 08:00:00;8585652;379847;5417097;35274;865822;2542709;9634;403380000;
2016-10-06 16:00:00;0;-1704;0;0;-1532;4455;1826;216624000;
2016-10-07 00:00:00;1836031;68193;658650;2573;202969;468512;5657;370932000;
2016-10-07 08:00:00;3954041;168791;2073403;8633;234130;571257;9142;429972000;
2016-10-07 16:00:00;0;-2057;0;0;-1361;5555;2122;231756000;
2016-10-08 00:00:00;1003076;35218;492049;1790;48390;105096;5467;212952000;
2016-10-08 08:00:00;9109791;426879;6631517;46159;1280892;3736776;9464;207960000;
2016-10-08 16:00:00;0;-1721;0;0;-990;4385;2163;220152000;
2016-10-09 00:00:00;354026;7426;177897;543;12336;20796;5364;209760000;
2016-10-09 08:00:00;2512123;68272;1518288;9642;220268;653920;9673;221016000;
2016-10-09 16:00:00;0;-1525;0;0;-1000;4546;2209;221664000;
2016-10-10 00:00:00;659429;17387;327938;1055;25171;39671;5588;324372000;
2016-10-10 08:00:00;2952516;101441;1466672;4813;132274;181185;9481;416640000;
2016-10-10 16:00:00;0;-2037;0;0;-1183;4464;2253;230220000;
2016-10-11 00:00:00;314787;5549;160094;470;10133;16598;5011;328236000;
2016-10-11 08:00:00;1773937;53339;885013;3943;74751;72456;9014;427284000;
2016-10-11 16:00:00;0;-1718;0;0;-1536;4041;2055;233760000;
2016-10-12 00:00:00;409432;8660;203020;953;13559;6205;5140;407184000;
2016-10-12 08:00:00;3100232;106371;1520946;7195;134053;201638;9104;473088000;
2016-10-12 16:00:00;0;-1895;0;0;-997;4199;1862;251136000;
2016-10-13 00:00:00;438751;10977;220228;1015;16723;23579;4965;345144000;
2016-10-13 08:00:00;1596217;47935;798193;3635;66069;82946;8910;442404000;
2016-10-13 16:00:00;0;-1889;0;0;-1164;4318;1983;258780000;
2016-10-14 00:00:00;544647;13682;271537;1267;20903;29872;5260;335136000;
2016-10-14 08:00:00;2109003;66820;1060484;4812;94026;114963;8722;396216000;
2016-10-14 16:00:00;0;-2041;0;0;-1360;4500;2245;241908000;
2016-10-15 00:00:00;225099;3563;117472;526;6628;13117;5238;223692000;
2016-10-15 08:00:00;1409432;41123;716450;3237;58638;72885;9049;236352000;
2016-10-15 16:00:00;0;-1552;0;0;-1170;4369;2149;225252000;
2016-10-16 00:00:00;1367755;47137;380795;1174;252591;625058;5168;214260000;
2016-10-16 08:00:00;4089953;134493;2462856;11264;334214;958431;8863;232764000;
2016-10-16 16:00:00;0;-1711;0;0;-993;2957;2015;224580000;
2016-10-17 00:00:00;605827;16371;303889;1393;22855;28904;5115;332400000;
2016-10-17 08:00:00;2095156;68542;1048808;4788;90852;119668;8692;426924000;
2016-10-17 16:00:00;0;-1514;0;0;-1535;3309;2263;239100000;
2016-10-18 00:00:00;168058;1903;85301;399;3609;8383;4895;336552000;
2016-10-18 08:00:00;939827;22074;471266;2132;32463;46395;8622;441480000;
2016-10-18 16:00:00;0;-1884;0;0;-1352;3218;2032;245784000;
2016-10-19 00:00:00;1178049;38539;347190;1190;237808;561061;5017;342720000;
2016-10-19 08:00:00;4538722;175912;2465026;9253;378469;1261613;8779;423444000;
2016-10-19 16:00:00;0;-2029;0;0;-1166;1720;2029;244872000;
2016-10-20 00:00:00;430762;9526;215385;996;15098;22665;4847;336984000;
2016-10-20 08:00:00;2486902;84931;1231726;5665;108500;160992;8814;428256000;
2016-10-20 16:00:00;0;-1928;0;0;-1172;2072;2289;259944000;
2016-10-21 00:00:00;245583;3816;122253;556;6851;12208;4951;346140000;
2016-10-21 08:00:00;1562153;45382;774445;3505;63032;84323;8916;398988000;
2016-10-21 16:00:00;0;-1886;0;0;-988;2353;2250;240828000;
2016-10-22 00:00:00;197437;2303;98478;455;4569;9457;4724;224712000;
2016-10-22 08:00:00;1184657;29013;587638;2655;43331;59667;8359;244068000;
2016-10-22 16:00:00;0;-1888;0;0;-983;1968;2168;229788000;
2016-10-23 00:00:00;176897;1907;87753;414;4246;9231;4933;218148000;
2016-10-23 08:00:00;2215061;73328;1099620;5173;129763;227821;8515;225360000;
2016-10-23 16:00:00;0;-1876;0;0;-984;4140;2204;226896000;
2016-10-24 00:00:00;650992;20813;319812;1512;25600;49286;4912;328260000;
2016-10-24 08:00:00;2491771;90941;1268990;6095;128588;290001;8499;454740000;
2016-10-24 16:00:00;0;-1514;0;0;-1365;3563;2250;254496000;
2016-10-25 00:00:00;78613;-346;40525;216;335;7730;4819;365280000;
2016-10-25 08:00:00;19001;-784;9752;52;1863;53813;8718;437916000;
2016-10-25 16:00:00;0;-1884;0;0;-1350;3595;2103;254556000;
2016-10-26 00:00:00;0;-1396;0;329;-354;11926;4591;341220000;
2016-10-26 08:00:00;0;-455;0;1522;13473;58698;25312;429552000;
2016-10-26 16:00:00;0;-1880;0;0;-1382;3644;3130;238500000;
2016-10-27 00:00:00;0;-1325;0;123;1263;10285;11840;339216000;
2016-10-27 08:00:00;53;6;464;1555;27719;39659;34527;432780000;
2016-10-27 16:00:00;0;-1896;0;0;-1175;4283;2661;241296000;
2016-10-28 00:00:00;35338;-1654;17516;107;-782;5554;4845;390120000;
2016-10-28 08:00:00;390873;5974;199373;932;10987;11210;12820;427848000;
2016-10-28 16:00:00;0;-1721;0;0;-1538;4162;3787;227232000;
2016-10-29 00:00:00;131322;737;65889;328;1710;8013;8408;219684000;
2016-10-29 08:00:00;714120;16677;362836;1616;24579;31572;32161;239388000;
2016-10-29 16:00:00;0;-2035;0;0;-1160;4087;2862;220668000;
2016-10-30 00:00:00;120855;491;61947;289;2204;7317;7338;212712000;
2016-10-30 08:00:00;793708;18430;405544;1804;28363;34150;38151;221688000;
2016-10-30 16:00:00;0;-1508;0;0;-1166;4022;3206;220932000;
2016-10-31 00:00:00;71373;3698;93991;462;6362;12620;7392;298032000;
2016-10-31 08:00:00;828935;33172;564078;2608;44531;74394;7127;465828000;
2016-10-31 16:00:00;0;-1881;0;0;-1159;4211;2714;245940000;
2016-11-01 00:00:00;208866;3281;106402;490;6240;12411;4851;306348000;
2016-11-01 08:00:00;1278607;37535;636807;2943;50800;68782;7777;472596000;
2016-11-01 16:00:00;0;-1492;0;0;-1168;3463;2728;248292000;
2016-11-02 00:00:00;7042;-1361;3281;36;-972;11593;4341;306792000;
2016-11-02 08:00:00;226889;3851;123305;684;10816;139575;7894;479664000;
2016-11-02 16:00:00;0;-1860;0;0;-960;3021;2850;273108000;
2016-11-03 00:00:00;1049;-1487;4;43;3863;13409;4623;318756000;
2016-11-03 08:00:00;43853;-434;844;744;74650;188318;8014;482004000;
2016-11-03 16:00:00;0;-1475;0;0;-1322;3911;3065;287892000;
2016-11-04 00:00:00;186;-1096;0;39;-392;6750;4933;375120000;
2016-11-04 08:00:00;155085;692;12630;2021;186421;384150;8039;475056000;
2016-11-04 16:00:00;0;-1473;0;0;-964;2721;2949;261540000;
2016-11-05 00:00:00;16;-1276;0;10;-853;13744;4742;231600000;
2016-11-05 08:00:00;1932;-570;224;303;28364;164336;8145;254040000;
2016-11-05 16:00:00;0;-1453;0;0;-959;2347;2852;246804000;
2016-11-06 00:00:00;216;-1163;13;75;71034;192520;5014;231876000;
2016-11-06 08:00:00;15367;-568;1160;754;179340;664437;7911;256692000;
2016-11-06 16:00:00;0;-1459;0;0;-950;2581;2708;244476000;
2016-11-07 00:00:00;19;-1236;0;28;1379;8459;4451;316188000;
2016-11-07 08:00:00;322;-467;0;282;18352;45737;7612;489396000;
2016-11-07 16:00:00;0;-1461;0;0;-959;2185;2945;281784000;
2016-11-08 00:00:00;890;-1156;0;134;2143;8422;4435;397008000;
2016-11-08 08:00:00;30775;-490;382;1805;47329;95966;7521;530772000;
2016-11-08 16:00:00;0;-1472;0;0;-1509;2353;2904;280572000;
2016-11-09 00:00:00;0;-1206;0;0;-1177;30066;4768;326268000;
2016-11-09 08:00:00;236;-625;0;126;-871;195034;8023;476496000;
2016-11-09 16:00:00;0;-1469;0;0;-1502;2753;3139;280320000;
2016-11-10 00:00:00;0;-1347;0;0;-1298;4532;4175;322440000;
2016-11-10 08:00:00;5;-765;0;-8;-703;55676;7549;482304000;
2016-11-10 16:00:00;0;-1446;0;0;-1123;2250;2905;285720000;
2016-11-11 00:00:00;0;-1378;0;8;-861;62575;4604;318888000;
2016-11-11 08:00:00;38;-940;0;71;39089;1082232;7733;444780000;
2016-11-11 16:00:00;0;-1459;0;0;-963;881;2785;273660000;
2016-11-12 00:00:00;0;-1447;0;0;-381;8482;4970;243420000;
2016-11-12 08:00:00;0;-1189;0;-9;9497;69466;7969;266664000;
2016-11-12 16:00:00;0;-1464;0;0;-1347;1414;3176;248340000;
2016-11-13 00:00:00;0;-1446;0;0;-567;6729;4873;232332000;
2016-11-13 08:00:00;0;-1341;0;0;656;28051;7911;243444000;
2016-11-13 16:00:00;0;-1450;0;0;-1311;983;3084;242016000;
2016-11-14 00:00:00;0;-1427;0;0;-1127;8037;4886;312528000;
2016-11-14 08:00:00;0;-1088;0;673;587;87065;7712;416112000;
2016-11-14 16:00:00;0;-1448;0;0;-1325;1113;2996;270420000;
2016-11-15 00:00:00;0;-1443;0;23;-1105;4131;4603;382308000;
2016-11-15 08:00:00;0;-1365;0;238;-727;28530;7535;506832000;
2016-11-15 16:00:00;0;-1446;0;0;-958;1621;3104;268632000;
2016-11-16 00:00:00;0;-1453;0;0;-843;2419;4523;315540000;
2016-11-16 08:00:00;0;-1437;0;10;3210;20740;7765;478656000;
2016-11-16 16:00:00;0;-1453;0;0;-958;1708;3155;267840000;
2016-11-17 00:00:00;0;-1431;0;65;-914;2621;4449;316716000;
2016-11-17 08:00:00;0;-917;0;878;8688;20945;7763;468960000;
2016-11-17 16:00:00;0;-1456;0;0;-1328;1729;3370;266100000;
2016-11-18 00:00:00;7;-1264;0;132;-741;5715;4481;316812000;
2016-11-18 08:00:00;5000;4377;394;1281;15580;43592;7655;436224000;
2016-11-18 16:00:00;0;-1484;0;0;-1134;1263;3376;256632000;
2016-11-19 00:00:00;16174;-251;26070;63;490;3253;4258;224868000;
2016-11-19 08:00:00;265537;10062;242948;1174;13975;33487;7864;244224000;
2016-11-19 16:00:00;0;-1855;0;0;-948;1917;3353;233472000;
2016-11-20 00:00:00;0;-1794;0;0;-906;2392;4193;220464000;
2016-11-20 08:00:00;156;-1093;811;345;-496;60936;7873;235572000;
2016-11-20 16:00:00;0;-1847;0;0;-944;1858;3252;232164000;
2016-11-21 00:00:00;664;-1723;1938;10;-956;2458;4111;312996000;
2016-11-21 08:00:00;43447;-1427;25101;169;-1121;4221;7479;467256000;
2016-11-21 16:00:00;0;-1846;0;0;-1310;2086;3205;255684000;
2016-11-22 00:00:00;5537;-1695;2266;13;-1278;2657;4300;307692000;
2016-11-22 08:00:00;178280;1110;90234;467;2335;5210;7369;469080000;
2016-11-22 16:00:00;0;-1480;0;0;-958;2847;3330;261024000;
2016-11-23 00:00:00;243;-1224;108;2;-782;3247;4034;313080000;
2016-11-23 08:00:00;37410;-1373;17217;136;-1024;4712;6861;480108000;
2016-11-23 16:00:00;0;-1855;0;0;-927;2988;3322;269748000;
2016-11-24 00:00:00;197;-1673;98;2;-830;3245;3681;311928000;
2016-11-24 08:00:00;148274;575;75415;395;1453;5851;7599;459600000;
2016-11-24 16:00:00;0;-1513;0;0;-941;2230;3176;273276000;
2016-11-25 00:00:00;0;-1461;0;0;-896;3002;4500;305952000;
2016-11-25 08:00:00;469;-770;649;123;-586;108161;7486;433008000;
2016-11-25 16:00:00;0;-1487;0;0;-921;2331;3169;264024000;
2016-11-26 00:00:00;0;-1482;0;0;-904;3618;4437;228852000;
2016-11-26 08:00:00;0;-1258;0;0;-440;37829;7593;242568000;
2016-11-26 16:00:00;0;-1479;0;0;-907;1733;3205;236508000;
2016-11-27 00:00:00;0;-1421;0;0;-815;2460;4278;225708000;
2016-11-27 08:00:00;0;-797;2;28;878;23610;7435;243108000;
2016-11-27 16:00:00;0;-1476;0;0;-922;1495;3033;241728000;
2016-11-28 00:00:00;0;-1362;0;0;-688;3618;4113;315660000;
2016-11-28 08:00:00;0;-637;77;197;16903;166913;7676;479076000;
2016-11-28 16:00:00;0;-1466;0;0;-1111;1529;2742;275028000;
2016-11-29 00:00:00;0;-1356;0;0;5213;16516;4176;322752000;
2016-11-29 08:00:00;0;-691;537;102;213819;865169;7406;478584000;
2016-11-29 16:00:00;0;-1469;0;0;-1124;1680;2853;276492000;
2016-11-30 00:00:00;0;-1462;0;0;-1026;2930;3941;324720000;
2016-11-30 08:00:00;0;-1164;0;0;-865;40007;7519;502416000;
2016-11-30 16:00:00;0;-1476;0;0;-1505;2490;3192;280692000;
2016-12-01 00:00:00;0;-1442;0;0;-1268;4057;4078;380448000;
2016-12-01 08:00:00;0;-1026;0;1;274;61481;7348;590904000;
2016-12-01 16:00:00;0;-1465;0;0;-1478;2388;3215;274344000;
2016-12-02 00:00:00;0;-1450;0;0;-1309;2897;4076;318360000;
2016-12-02 08:00:00;0;-1065;0;-2;-767;52586;7384;458400000;
2016-12-02 16:00:00;0;-1468;0;0;-1117;2549;3274;269736000;
2016-12-03 00:00:00;0;-1460;0;0;-1073;3561;4114;239172000;
2016-12-03 08:00:00;0;-1281;0;0;-634;79045;7478;261684000;
2016-12-03 16:00:00;0;-1466;0;0;-1099;2152;3004;263712000;
2016-12-04 00:00:00;0;-1456;0;0;-1053;11912;3977;238128000;
2016-12-04 08:00:00;0;-1270;0;-14;6799;759743;7252;252084000;
2016-12-04 16:00:00;0;-1460;0;0;-1469;1589;3028;244404000;
2016-12-05 00:00:00;0;-1447;0;25;-1302;2467;4084;295788000;
2016-12-05 08:00:00;0;-882;8;1460;24929;84477;7288;430704000;
2016-12-05 16:00:00;0;-1469;0;0;-1324;2161;2923;268884000;
2016-12-06 00:00:00;0;-1438;0;86;-317;7821;4222;274224000;
2016-12-06 08:00:00;0;-966;50;1054;206924;674190;7468;314736000;
2016-12-06 16:00:00;0;-1450;0;0;-1302;2208;2691;261768000;
2016-12-07 00:00:00;0;-1430;0;52;-1170;5117;3442;323988000;
2016-12-07 08:00:00;0;-860;5;1358;29038;112061;7376;648816000;
2016-12-07 16:00:00;0;-1454;0;0;-1300;3144;3043;278904000;
2016-12-08 00:00:00;0;-1457;0;0;-1176;3895;4202;321768000;
2016-12-08 08:00:00;0;-1115;0;245;5288;46902;7510;513780000;
2016-12-08 16:00:00;0;-1461;0;0;-1312;3341;3391;293256000;
2016-12-09 00:00:00;0;-1451;0;0;-1157;3593;3860;324948000;
2016-12-09 08:00:00;0;-980;0;501;16069;69106;7599;439812000;
2016-12-09 16:00:00;0;-1449;0;0;-1301;2937;3037;281460000;
2016-12-10 00:00:00;0;-1435;0;14;-1153;8376;4084;260376000;
2016-12-10 08:00:00;0;-1115;29;395;165302;530188;7600;278652000;
2016-12-10 16:00:00;0;-1448;0;0;-1476;1766;2959;279024000;
2016-12-11 00:00:00;0;-1442;0;5;-1335;2420;3864;255756000;
2016-12-11 08:00:00;0;-1011;0;397;7125;46114;7354;270144000;
2016-12-11 16:00:00;0;-1441;0;0;-1477;1579;2820;277584000;
2016-12-12 00:00:00;0;-1413;0;14;-1251;5942;3754;337308000;
2016-12-12 08:00:00;0;-1068;0;341;4197;56947;7156;502476000;
2016-12-12 16:00:00;0;-1448;0;0;-1144;2285;2854;302580000;
2016-12-13 00:00:00;0;-1463;0;0;-1018;2764;3739;398760000;
2016-12-13 08:00:00;0;-1064;0;301;5588;44892;7157;559932000;
2016-12-13 16:00:00;0;-1437;0;0;-1137;2322;3007;296712000;
2016-12-14 00:00:00;0;-1435;0;0;-1019;2805;3796;342312000;
2016-12-14 08:00:00;0;-1112;0;200;2618;42280;7439;490500000;
2016-12-14 16:00:00;0;-1443;0;0;-1127;1736;3134;288108000;
2016-12-15 00:00:00;0;-1435;0;0;-1004;2100;3831;330768000;
2016-12-15 08:00:00;0;-1250;0;80;-281;12303;7376;491400000;
2016-12-15 16:00:00;0;-1443;0;0;-1523;1817;3203;291108000;
2016-12-16 00:00:00;0;-1442;0;0;-1371;2285;4001;326592000;
2016-12-16 08:00:00;0;-1151;0;143;3994;32877;7786;440868000;
2016-12-16 16:00:00;0;-1442;0;0;-1482;2383;3257;272784000;
2016-12-17 00:00:00;0;-1445;0;0;-1336;3070;4340;241044000;
2016-12-17 08:00:00;0;-1187;0;117;2610;27811;8041;266496000;
2016-12-17 16:00:00;0;-1446;0;0;-1474;2015;3417;245820000;
2016-12-18 00:00:00;0;-1452;0;0;-1341;2402;4143;233880000;
2016-12-18 08:00:00;0;-1189;0;97;1124;25796;7877;241668000;
2016-12-18 16:00:00;0;-1444;0;0;-1495;2487;3408;243828000;
2016-12-19 00:00:00;0;-1439;0;0;-1358;2918;3979;309552000;
2016-12-19 08:00:00;0;-1095;0;160;3197;38284;7685;430176000;
2016-12-19 16:00:00;0;-1434;0;0;-1479;2073;3263;253140000;
2016-12-20 00:00:00;0;-1440;0;0;-1314;2586;4031;297156000;
2016-12-20 08:00:00;0;-1203;0;128;1171;9692;7596;429972000;
2016-12-20 16:00:00;0;-1440;0;0;-1123;1915;3503;246732000;
2016-12-21 00:00:00;0;-1411;0;3;-996;2266;4034;297996000;
2016-12-21 08:00:00;0;-657;0;525;1313;9703;7979;423156000;
2016-12-21 16:00:00;0;-1448;0;0;-1126;2615;3615;247188000;
2016-12-22 00:00:00;0;-1398;0;0;-1069;2739;3618;288684000;
2016-12-22 08:00:00;0;-373;1033;231;-385;6466;7542;384900000;
2016-12-22 16:00:00;0;-1853;0;0;-1478;2630;3504;244188000;
2016-12-23 00:00:00;0;-1721;6;0;-1379;2734;3677;263976000;
2016-12-23 08:00:00;0;579;36692;405;1695;14083;7910;310452000;
2016-12-23 16:00:00;0;-1457;0;0;-1111;2568;3383;227364000;
2016-12-24 00:00:00;0;-1344;64;2;-1028;2864;3786;209472000;
2016-12-24 08:00:00;0;-1121;15004;232;-1240;4749;7735;213120000;
2016-12-24 16:00:00;0;-1492;0;0;-1496;2626;3414;208716000;
2016-12-25 00:00:00;2;-1439;3280;27;-1420;3440;4514;206076000;
2016-12-25 08:00:00;25530;12614;256851;1311;18012;49782;7665;208800000;
2016-12-25 16:00:00;0;-1839;0;0;-1467;2510;3513;206904000;
2016-12-26 00:00:00;8;-1738;40;0;-1379;2841;3967;239688000;
2016-12-26 08:00:00;168729;4740;146547;735;6829;22724;7994;274152000;
2016-12-26 16:00:00;0;-1853;0;0;-1308;2609;3467;221076000;
2016-12-27 00:00:00;0;-1702;0;0;-1205;2581;3367;264504000;
2016-12-27 08:00:00;99199;2585;79987;495;8342;26300;30895;269388000;
2016-12-27 16:00:00;0;-1172;0;0;-436;1599;3097;188760000;
2016-12-28 00:00:00;91;-1069;141;19;-483;5492;4208;266364000;
2016-12-28 08:00:00;39027;1153;57375;724;12007;84943;41437;328224000;
2016-12-28 16:00:00;0;-845;0;0;-745;2456;3025;216276000;
